"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Carbon Tetrachloride-3178 mg/kg in Saline-Rat-Liver-5d-up","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;C2"
"Clofibrate-130 mg/kg in Corn Oil-Rat-Liver-3d-up","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;SLCO2B1"
"Diazepam-710 mg/kg in CMC-Rat-Liver-1d-dn","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;SLCO2B1"
"Diisopropyl Fluorophosphate-3.75 mg/kg in Water-Rat-Heart-3d-up","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;SLCO2B1"
"Ethylestrenol-390 mg/kg in CMC-Rat-Liver-1d-dn","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;C2"
"Idarubicin-0.625 mg/kg in Saline-Rat-Heart-1d-dn","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;SLCO2B1"
"Ketoconazole-114 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"SLCO2B1;C2"
"Lead (II) Acetate-600 mg/kg in Saline-Rat-Liver-0.25d-up","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;C2"
"NN-Dimethylformamide-700 mg/kg in Saline-Rat-Liver-1d-dn","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"SLCO2B1;C2"
"Nimesulide-162 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;SLCO2B1"
"Norepinephrine-1.75 mg/kg in Saline-Rat-Heart-1d-dn","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;SLCO2B1"
"Nystatin-134 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;SLCO2B1"
"Roxithromycin-312 mg/kg in CMC-Rat-Liver-1d-up","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"SLCO2B1;C2"
"Trichloroacetic Acid-474 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/310",0.00477683827885556,0.0213586628739639,0,0,25.5649350649351,136.618409635887,"ADORA3;SLCO2B1"
"1-Naphthyl Isothiocyanate-15 mg/kg in Corn Oil-Rat-Liver-5d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"Abamectin-10 mg/kg in Water-Rat-Liver-1d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"Acyclovir-330 mg/kg in Saline-Rat-Liver-1d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"Carboplatin-14 mg/kg in Saline-Rat-Liver-1d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;SLCO2B1"
"Chloroform-60 mg/kg in Water-Rat-Liver-0.25d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;SLCO2B1"
"Citalopram-90 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;SLCO2B1"
"Cyclosporin A-350 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"Dexamethasone-1 mg/kg in Corn Oil-Rat-Heart-5d-dn","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;SLCO2B1"
"Doxorubicin-0.65 mg/kg in Saline-Rat-Spleen-0.25d-dn","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;SLCO2B1"
"Epalrestat-2500 mg/kg in CMC-Rat-Liver-1d-dn","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"SLCO2B1;C2"
"Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-1d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"SLCO2B1;C2"
"Ifosfamide-143 mg/kg in Saline-Rat-Bone marrow-3d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"SLCO2B1;C2"
"Indomethacin-10 mg/kg in Corn Oil-Rat-Liver-3d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"Nitrofurantoin-76 mg/kg in CMC-Rat-Liver-1d-dn","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"Penicillamine-100 mg/kg in Water-Rat-Liver-5d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"Proglumide-1125 mg/kg in CMC-Rat-Liver-5d-dn","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"Salicylamide-1300 mg/kg in CMC-Rat-Liver-1d-dn","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"Tobramycin-40 mg/kg in Saline-Rat-Kidney-28d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"Triacetin-1200 mg/kg in CMC-Rat-Liver-3d-up","2/311",0.00480695104473789,0.0213586628739639,0,0,25.4809061488673,136.009235892545,"ADORA3;C2"
"5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-3d-up","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;C2"
"Allyl Alcohol-25 mg/kg in Saline-Rat-Liver-3d-up","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;SLCO2B1"
"Alpha-Naphthoflavone-80 mg/kg in CMC-Rat-Liver-5d-dn","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;C2"
"Amitraz-75 mg/kg in CMC-Rat-Liver-1d-dn","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;SLCO2B1"
"Betamethasone-79 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"SLCO2B1;C2"
"Capsaicin-35 mg/kg in CMC-Rat-Liver-5d-dn","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;C2"
"Chlorambucil-1540 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;C2"
"Citric Acid-3000 mg/kg in Water-Rat-Liver-1d-up","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;C2"
"Epalrestat-2500 mg/kg in CMC-Rat-Liver-0.25d-up","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;C2"
"Erythromycin-1500 mg/kg in CMC-Rat-Liver-3d-up","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;C2"
"Flubendazole-1200 mg/kg in Corn Oil-Rat-Liver-5d-up","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;C2"
"Isoeugenol-1560 mg/kg in CMC-Rat-Liver-5d-dn","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;C2"
"Minoxidil-83 mg/kg in CMC-Rat-Heart-5d-up","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;SLCO2B1"
"Mitomycin C-1.7 mg/kg in Saline-Rat-Liver-1d-dn","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"SLCO2B1;C2"
"Nimesulide-30 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/312",0.00483715327742797,0.0213586628739639,0,0,25.3974193548387,135.404535460449,"ADORA3;C2"
"Catechol-40 mg/kg in Saline-Rat-Liver-3d-dn","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;C2"
"Chlorambucil-4.5 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"SLCO2B1;C2"
"Clarithromycin-476 mg/kg in Water-Rat-Liver-3d-up","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;C2"
"Dimenhydrinate-165 mg/kg in CMC-Rat-Liver-3d-up","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;C2"
"Econazole-334 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"SLCO2B1;C2"
"Fluvastatin-94 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;SLCO2B1"
"Isoniazid-79 mg/kg in Water-Rat-Liver-1d-dn","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;SLCO2B1"
"Mitomycin C-1.7 mg/kg in Saline-Rat-Spleen-3d-up","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;SLCO2B1"
"N-Nitrosodiethylamine-34 mg/kg in Saline-Rat-Bone marrow-3d-up","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;SLCO2B1"
"Phenothiazine-386 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;SLCO2B1"
"Procarbazine-54 mg/kg in Water-Rat-Bone marrow-5d-up","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"SLCO2B1;C2"
"Proglumide-1125 mg/kg in CMC-Rat-Liver-1d-dn","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;SLCO2B1"
"Sulindac-23 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;C2"
"Valproic Acid-1340 mg/kg in Water-Rat-Liver-1d-dn","2/313",0.00486744492969279,0.0213586628739639,0,0,25.3144694533762,134.804261739423,"ADORA3;C2"
"3-Acetamidophenol-700 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;C2"
"Amoxicillin-1100 mg/kg in Water-Rat-Liver-1d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;SLCO2B1"
"Benzocaine-1100 mg/kg in Corn Oil-Rat-Liver-3d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;C2"
"Benzothiazyl Disulfide-2600 mg/kg in Corn Oil-Rat-Liver-1d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;C2"
"Carmustine-4 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;C2"
"Cerivastatin-0.05 mg/kg in Corn Oil-Rat-Liver-1d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;SLCO2B1"
"Clarithromycin-476 mg/kg in Water-Rat-Liver-0.25d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;C2"
"Clotrimazole-178 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;SLCO2B1"
"Cytarabine-23 mg/kg in Saline-Rat-Liver-3d-dn","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;SLCO2B1"
"Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"SLCO2B1;C2"
"Hydralazine-280 mg/kg in Water-Rat-Liver-3d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;SLCO2B1"
"Isotretinoin-125 mg/kg in Corn Oil-Rat-Liver-5d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;C2"
"NN-Dimethylformamide-700 mg/kg in Saline-Rat-Liver-0.25d-dn","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"SLCO2B1;C2"
"Netilmicin-40 mg/kg in Saline-Rat-Kidney-28d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"SLCO2B1;C2"
"Perhexiline-320 mg/kg in CMC-Rat-Liver-1d-dn","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;SLCO2B1"
"Risperidone-400 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;C2"
"Sulfathiazole-31 mg/kg in Water-Rat-Liver-0.25d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;SLCO2B1"
"Zaleplon-100 mg/kg in Water-Rat-Liver-1d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;SLCO2B1"
"Zomepirac-2.8 mg/kg in Saline-Rat-Liver-5d-up","2/314",0.00489782595366237,0.0213586628739639,0,0,25.2320512820513,134.208368762995,"ADORA3;C2"
"Balsalazide-1100 mg/kg in Water-Rat-Liver-3d-up","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"ADORA3;SLCO2B1"
"Carboplatin-6 mg/kg in Saline-Rat-Liver-0.25d-dn","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"ADORA3;SLCO2B1"
"Carvedilol-2000 mg/kg in Corn Oil-Rat-Liver-1d-up","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"ADORA3;SLCO2B1"
"Diethylstilbestrol-2.8 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"ADORA3;C2"
"Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"SLCO2B1;C2"
"Eperisone-501 mg/kg in CMC-Rat-Liver-5d-dn","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"ADORA3;C2"
"Ivermectin-7.5 mg/kg in CMC-Rat-Liver-3d-up","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"ADORA3;C2"
"Leflunomide-60 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"ADORA3;SLCO2B1"
"Methotrexate-27 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"ADORA3;SLCO2B1"
"Nateglinide-625 mg/kg in CMC-Rat-Liver-3d-up","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"SLCO2B1;C2"
"Rofecoxib-3 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"ADORA3;SLCO2B1"
"Terbutaline-130 mg/kg in Corn Oil-Rat-Heart-5d-dn","2/315",0.00492829630061626,0.0213586628739639,0,0,25.1501597444089,133.616811188849,"ADORA3;SLCO2B1"
"Acetaminophen-100 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"ADORA3;C2"
"Atorvastatin-2.5 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"ADORA3;C2"
"Azathioprine-20 mg/kg in Corn Oil-Rat-Liver-3d-up","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"ADORA3;SLCO2B1"
"Beta-Naphthoflavone-80 mg/kg in CMC-Rat-Liver-91d-dn","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"SLCO2B1;C2"
"Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"SLCO2B1;C2"
"Doxycycline-14 mg/kg in Water-Rat-Liver-0.25d-dn","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"SLCO2B1;C2"
"Epirubicin-2.7 mg/kg in Saline-Rat-Liver-1d-up","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"ADORA3;C2"
"Ergocalciferol-15 mg/kg in CMC-Rat-Liver-5d-dn","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"ADORA3;SLCO2B1"
"Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"SLCO2B1;C2"
"Isoeugenol-1560 mg/kg in CMC-Rat-Liver-3d-dn","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"ADORA3;C2"
"Nevirapine-200 mg/kg in Saline-Rat-Liver-0.25d-dn","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"SLCO2B1;C2"
"Nitrazepam-310 mg/kg in CMC-Rat-Liver-5d-up","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"SLCO2B1;C2"
"Piclamilast-17 mg/kg in CMC-Rat-Liver-5d-dn","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"ADORA3;SLCO2B1"
"Primaquine-45 mg/kg in CMC-Rat-Liver-3d-up","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"SLCO2B1;C2"
"Thioguanine-24 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","2/316",0.0049588559242729,0.0213586628739639,0,0,25.0687898089172,133.02954427171,"SLCO2B1;C2"
"1-Naphthyl Isothiocyanate-30 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"SLCO2B1;C2"
"5-Fluoro-2'-Deoxyuridine-54 mg/kg in Saline-Rat-Bone marrow-1d-up","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"ADORA3;C2"
"Azasetron-580 mg/kg in CMC-Rat-Intestine-3d-dn","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"ADORA3;SLCO2B1"
"Catechol-195 mg/kg in Saline-Rat-Liver-3d-dn","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"ADORA3;SLCO2B1"
"Doxorubicin-3 mg/kg in Saline-Rat-Liver-3d-up","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"SLCO2B1;C2"
"Doxycycline-14 mg/kg in Water-Rat-Liver-1d-up","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"ADORA3;C2"
"Gold Sodium Thiomalate-8 mg/kg in Saline-Rat-Kidney-5d-up","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"SLCO2B1;C2"
"Mifepristone-300 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"SLCO2B1;C2"
"Monocrotaline-333 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"ADORA3;C2"
"N-Nitrosodiethylamine-100 mg/kg in Saline-Rat-Liver-5d-dn","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"SLCO2B1;C2"
"N-Nitrosodiethylamine-34 mg/kg in Saline-Rat-Spleen-1d-up","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"ADORA3;SLCO2B1"
"Phalloidin-1 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"ADORA3;C2"
"Streptozotocin-138 mg/kg in Saline-Rat-Liver-1d-up","2/317",0.00498950477534689,0.0213586628739639,0,0,24.9879365079365,132.446523881102,"SLCO2B1;C2"
"4-Methylpyrazole-155 mg/kg in Saline-Rat-Liver-5d-up","2/318",0.00502024280736738,0.0213586628739639,0,0,24.9075949367089,131.867706461894,"SLCO2B1;C2"
"Phenacetin-619 mg/kg in Corn Oil-Rat-Liver-3d-up","2/318",0.00502024280736738,0.0213586628739639,0,0,24.9075949367089,131.867706461894,"ADORA3;C2"
"Rofecoxib-775 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/318",0.00502024280736738,0.0213586628739639,0,0,24.9075949367089,131.867706461894,"ADORA3;SLCO2B1"
"Sulfaphenazole-1695 mg/kg in Water-Rat-Liver-1d-dn","2/318",0.00502024280736738,0.0213586628739639,0,0,24.9075949367089,131.867706461894,"ADORA3;C2"
"Valproic Acid-235 mg/kg in Water-Rat-Liver-1d-dn","2/318",0.00502024280736738,0.0213586628739639,0,0,24.9075949367089,131.867706461894,"ADORA3;C2"
"Allyl Alcohol-30 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/319",0.00505106997169803,0.0213586628739639,0,0,24.8277602523659,131.293049049746,"ADORA3;C2"
"Aspirin-35 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/319",0.00505106997169803,0.0213586628739639,0,0,24.8277602523659,131.293049049746,"SLCO2B1;C2"
"Betamethasone-79 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/319",0.00505106997169803,0.0213586628739639,0,0,24.8277602523659,131.293049049746,"ADORA3;SLCO2B1"
"Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/319",0.00505106997169803,0.0213586628739639,0,0,24.8277602523659,131.293049049746,"SLCO2B1;C2"
"Econazole-334 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/319",0.00505106997169803,0.0213586628739639,0,0,24.8277602523659,131.293049049746,"SLCO2B1;C2"
"Ethinylestradiol-1480 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/319",0.00505106997169803,0.0213586628739639,0,0,24.8277602523659,131.293049049746,"SLCO2B1;C2"
"Hydroxyurea-59 mg/kg in Saline-Rat-Liver-5d-dn","2/319",0.00505106997169803,0.0213586628739639,0,0,24.8277602523659,131.293049049746,"SLCO2B1;C2"
"Pentobarbital-70 mg/kg in Water-Rat-Liver-3d-up","2/319",0.00505106997169803,0.0213586628739639,0,0,24.8277602523659,131.293049049746,"ADORA3;C2"
"Promethazine-2.3 mg/kg in Saline-Rat-Liver-0.25d-dn","2/319",0.00505106997169803,0.0213586628739639,0,0,24.8277602523659,131.293049049746,"ADORA3;SLCO2B1"
"Tocainide-67 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/319",0.00505106997169803,0.0213586628739639,0,0,24.8277602523659,131.293049049746,"ADORA3;SLCO2B1"
"Carbon Tetrachloride-400 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/320",0.00508198622197554,0.0213586628739639,0,0,24.748427672956,130.722509239497,"SLCO2B1;C2"
"Carbon Tetrachloride-400 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/320",0.00508198622197554,0.0213586628739639,0,0,24.748427672956,130.722509239497,"SLCO2B1;C2"
"Digitoxin-1 mg/kg in Corn Oil-Rat-Heart-1d-dn","2/320",0.00508198622197554,0.0213586628739639,0,0,24.748427672956,130.722509239497,"ADORA3;SLCO2B1"
"Doxapram-2 mg/kg in Saline-Rat-Liver-1d-up","2/320",0.00508198622197554,0.0213586628739639,0,0,24.748427672956,130.722509239497,"ADORA3;C2"
"Ethinylestradiol-10 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/320",0.00508198622197554,0.0213586628739639,0,0,24.748427672956,130.722509239497,"SLCO2B1;C2"
"Miconazole-920 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/320",0.00508198622197554,0.0213586628739639,0,0,24.748427672956,130.722509239497,"SLCO2B1;C2"
"Sulindac-750 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/320",0.00508198622197554,0.0213586628739639,0,0,24.748427672956,130.722509239497,"ADORA3;C2"
"Capsaicin-35 mg/kg in CMC-Rat-Liver-1d-dn","2/321",0.00511299150909913,0.0213586628739639,0,0,24.669592476489,130.15604520054,"ADORA3;C2"
"Cholic Acid-1402 mg/kg in Water-Rat-Liver-5d-up","2/321",0.00511299150909913,0.0213586628739639,0,0,24.669592476489,130.15604520054,"ADORA3;C2"
"Colistin-121 mg/kg in Water-Rat-Liver-3d-up","2/321",0.00511299150909913,0.0213586628739639,0,0,24.669592476489,130.15604520054,"ADORA3;SLCO2B1"
"Griseofulvin-2500 mg/kg in Corn Oil-Rat-Liver-3d-up","2/321",0.00511299150909913,0.0213586628739639,0,0,24.669592476489,130.15604520054,"ADORA3;C2"
"Idebenone-2500 mg/kg in CMC-Rat-Liver-0.25d-up","2/321",0.00511299150909913,0.0213586628739639,0,0,24.669592476489,130.15604520054,"ADORA3;C2"
"Leflunomide-60 mg/kg in Corn Oil-Rat-Spleen-5d-up","2/321",0.00511299150909913,0.0213586628739639,0,0,24.669592476489,130.15604520054,"SLCO2B1;C2"
"Rabeprazole-1024 mg/kg in Water-Rat-Liver-1d-dn","2/321",0.00511299150909913,0.0213586628739639,0,0,24.669592476489,130.15604520054,"SLCO2B1;C2"
"Sulindac-132 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/321",0.00511299150909913,0.0213586628739639,0,0,24.669592476489,130.15604520054,"ADORA3;SLCO2B1"
"Sulindac-23 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/321",0.00511299150909913,0.0213586628739639,0,0,24.669592476489,130.15604520054,"SLCO2B1;C2"
