"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Teicoplanin-41 mg/kg in Saline-Rat-Bone marrow-3d-dn","2/315",0.0102360271154226,0.0338262324860054,0,0,15.7164536741214,72.0103030035062,"HP;PGLYRP1"
"Azathioprine-20 mg/kg in Corn Oil-Rat-Liver-3d-up","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Beta-Estradiol 3-Benzoate-2 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ARG1;HP"
"Bithionol-333 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Bromisovalum-250 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;PGLYRP1"
"Carmofur-201 mg/kg in CMC-Rat-Bone marrow-1d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;PGLYRP1"
"Catechol-40 mg/kg in Saline-Rat-Bone marrow-3d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"HP;PGLYRP1"
"Citric Acid-3000 mg/kg in Water-Rat-Liver-5d-up","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Diethylstilbestrol-280 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;PGLYRP1"
"Ergocalciferol-15 mg/kg in CMC-Rat-Liver-5d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Ethylene Glycol-3525 mg/kg in Water-Rat-Liver-5d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"HP;PGLYRP1"
"Famciclovir-1200 mg/kg in Saline-Rat-Liver-0.25d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Ipriflavone-1500 mg/kg in CMC-Rat-Liver-5d-up","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Itraconazole-10 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Ketoconazole-90 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Primaquine-45 mg/kg in CMC-Rat-Liver-3d-up","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Simvastatin-15 mg/kg in Corn Oil-Rat-Liver-1d-up","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;ARG1"
"Tacrolimus-50 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Thioguanine-24 mg/kg in Corn Oil-Rat-Bone marrow-5d-up","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"HP;PGLYRP1"
"Venlafaxine-1481 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Zidovudine-1540 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/316",0.010298474816118,0.0338262324860054,0,0,15.6656050955414,71.6820408819861,"ORM1;HP"
"Amantadine-58 mg/kg in Water-Rat-Liver-1d-up","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"ORM1;HP"
"Beta-Naphthoflavone-1500 mg/kg in CMC-Rat-Liver-3d-up","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"ORM1;HP"
"Colchicine-2000 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"ORM1;HP"
"Doxepin-132 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"ORM1;HP"
"Doxorubicin-3 mg/kg in Saline-Rat-Liver-3d-up","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"ARG1;HP"
"Ethanol-3000 mg/kg in Saline-Rat-Bone marrow-0.25d-dn","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"ORM1;PGLYRP1"
"Ethylene Glycol-3525 mg/kg in Water-Rat-Bone marrow-5d-up","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"HP;PGLYRP1"
"Ethylene Glycol-352 mg/kg in Water-Rat-Liver-5d-dn","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"ORM1;HP"
"Isotretinoin-13 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"ORM1;HP"
"Monocrotaline-333 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"ORM1;HP"
"Pyrazinamide-1500 mg/kg in CMC-Rat-Liver-1d-up","2/317",0.0103610953039262,0.0338262324860054,0,0,15.6150793650794,71.3561863796257,"ORM1;HP"
"Carvedilol-50 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;PGLYRP1"
"Cholecalciferol-8 mg/kg in CMC-Rat-Liver-1d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Citric Acid-3000 mg/kg in Water-Rat-Liver-3d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Colistin-121 mg/kg in Water-Rat-Liver-1d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Flubendazole-1200 mg/kg in Corn Oil-Rat-Liver-1d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Ipriflavone-1500 mg/kg in CMC-Rat-Liver-3d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Letrozole-250 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Lomustine-4.2 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;PGLYRP1"
"Lorazepam-2000 mg/kg in CMC-Rat-Liver-5d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;ARG1"
"Naproxen-10 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Naproxen-10 mg/kg in Corn Oil-Rat-Liver-1d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;ARG1"
"Nitrofurantoin-76 mg/kg in CMC-Rat-Liver-5d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Noscapine-570 mg/kg in CMC-Rat-Bone marrow-1d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"HP;PGLYRP1"
"Tocainide-224 mg/kg in Corn Oil-Rat-Liver-5d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;ARG1"
"Valproic Acid-1340 mg/kg in Water-Rat-Liver-5d-up","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Valproic Acid-850 mg/kg in Water-Rat-Bone marrow-1d-dn","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Vinblastine-45 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/318",0.0104238884250172,0.0338262324860054,0,0,15.5648734177215,71.0327146210586,"ORM1;HP"
"Beta-Naphthoflavone-1500 mg/kg in CMC-Rat-Liver-1d-up","2/319",0.0104868540313538,0.0338262324860054,0,0,15.5149842271293,70.711601055248,"ORM1;HP"
"Econazole-334 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/319",0.0104868540313538,0.0338262324860054,0,0,15.5149842271293,70.711601055248,"ORM1;HP"
"Fluphenazine-22 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/319",0.0104868540313538,0.0338262324860054,0,0,15.5149842271293,70.711601055248,"ARG1;HP"
"Isoprenaline-15 mg/kg in Saline-Rat-Liver-1d-up","2/319",0.0104868540313538,0.0338262324860054,0,0,15.5149842271293,70.711601055248,"ORM1;HP"
"Mifepristone-3 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/319",0.0104868540313538,0.0338262324860054,0,0,15.5149842271293,70.711601055248,"ORM1;HP"
"Stavudine-1400 mg/kg in Water-Rat-Liver-3d-up","2/319",0.0104868540313538,0.0338262324860054,0,0,15.5149842271293,70.711601055248,"ORM1;HP"
"Tocainide-67 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/319",0.0104868540313538,0.0338262324860054,0,0,15.5149842271293,70.711601055248,"ORM1;HP"
"33'4'5-Tetrachlorosalicylanilide-5 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Aflatoxin B1-0.3 mg/kg in CMC-Rat-Liver-3d-up","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Carbon Tetrachloride-400 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Carboplatin-14 mg/kg in Saline-Rat-Liver-3d-dn","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;ARG1"
"Carmustine-16 mg/kg in Corn Oil-Rat-Liver-5d-up","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Carmustine-4 mg/kg in Corn Oil-Rat-Liver-3d-up","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Ceramide C2-44 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Chlorpromazine-18 mg/kg in Water-Rat-Liver-5d-up","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Clonazepam-2500 mg/kg in CMC-Rat-Liver-1d-up","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Cyclosporin A-70 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"HP;PGLYRP1"
"Ethylene Glycol-352 mg/kg in Water-Rat-Liver-1d-up","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Letrozole-250 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Phenacetin-619 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Pralidoxime Chloride-48 mg/kg in Saline-Rat-Liver-1d-dn","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;ARG1"
"Rosiglitazone-10 mg/kg in Corn Oil-Rat-Liver-1d-up","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Sulconazole-40 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"Zidovudine-1540 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/320",0.0105499919687365,0.0338262324860054,0,0,15.4654088050314,70.39282146793,"ORM1;HP"
"44'-Diethylaminoethoxyhexestrol-20 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"ORM1;HP"
"Busulfan-9 mg/kg in Corn Oil-Rat-Liver-1d-up","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"ORM1;ARG1"
"Cisplatin-63 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"ORM1;HP"
"Colistin-121 mg/kg in Water-Rat-Liver-3d-up","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"ORM1;HP"
"Danazol-2000 mg/kg in CMC-Rat-Liver-1d-up","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"ORM1;HP"
"Eperisone-501 mg/kg in CMC-Rat-Liver-1d-dn","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"ORM1;HP"
"Miconazole-920 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"ORM1;HP"
"Neomycin-56 mg/kg in Corn Oil-Rat-Liver-5d-dn","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"ORM1;HP"
"Rosiglitazone-10 mg/kg in Corn Oil-Rat-Liver-3d-up","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"ORM1;HP"
"Tegafur-175 mg/kg in Water-Rat-Bone marrow-3d-up","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"HP;PGLYRP1"
"Vinblastine-0.3 mg/kg in Saline-Rat-Bone marrow-1d-up","2/321",0.0106133020852373,0.0338262324860054,0,0,15.416144200627,70.0763519635753,"ORM1;HP"
"Busulfan-9 mg/kg in Corn Oil-Rat-Bone marrow-1d-up","2/322",0.0106767842292747,0.0338262324860054,0,0,15.3671875,69.7621689630488,"ORM1;PGLYRP1"
"Capsaicin-35 mg/kg in CMC-Rat-Liver-3d-dn","2/322",0.0106767842292747,0.0338262324860054,0,0,15.3671875,69.7621689630488,"ORM1;HP"
"Chloroquine-21.95 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/322",0.0106767842292747,0.0338262324860054,0,0,15.3671875,69.7621689630488,"ORM1;HP"
"Dexamethasone-150 mg/kg in Corn Oil-Rat-Liver-1d-up","2/322",0.0106767842292747,0.0338262324860054,0,0,15.3671875,69.7621689630488,"ORM1;ARG1"
"Famciclovir-112 mg/kg in Saline-Rat-Liver-0.25d-up","2/322",0.0106767842292747,0.0338262324860054,0,0,15.3671875,69.7621689630488,"ARG1;HP"
"Hydroxyurea-59 mg/kg in Saline-Rat-Bone marrow-0.25d-up","2/322",0.0106767842292747,0.0338262324860054,0,0,15.3671875,69.7621689630488,"ORM1;PGLYRP1"
"Mifepristone-300 mg/kg in Corn Oil-Rat-Liver-1d-up","2/322",0.0106767842292747,0.0338262324860054,0,0,15.3671875,69.7621689630488,"ORM1;ARG1"
"Mitomycin C-1.7 mg/kg in Saline-Rat-Bone marrow-3d-up","2/322",0.0106767842292747,0.0338262324860054,0,0,15.3671875,69.7621689630488,"ORM1;PGLYRP1"
"Temafloxacin-1000 mg/kg in CMC-Rat-Liver-1d-dn","2/322",0.0106767842292747,0.0338262324860054,0,0,15.3671875,69.7621689630488,"ORM1;HP"
"Valproic Acid-235 mg/kg in Water-Rat-Bone marrow-1d-up","2/322",0.0106767842292747,0.0338262324860054,0,0,15.3671875,69.7621689630488,"HP;PGLYRP1"
"Etodolac-24 mg/kg in CMC-Rat-Liver-3d-up","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;HP"
"Isotretinoin-13 mg/kg in Corn Oil-Rat-Liver-3d-up","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;HP"
"Ivermectin-7.5 mg/kg in CMC-Rat-Liver-1d-up","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;HP"
"L-Buthionine Sulfoximine-100000 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;HP"
"NN-Dimethylformamide-1400 mg/kg in Saline-Rat-Bone marrow-5d-dn","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;HP"
"Neomycin-877 mg/kg in Corn Oil-Rat-Liver-5d-up","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;ARG1"
"Proglumide-1125 mg/kg in CMC-Rat-Liver-3d-dn","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;HP"
"Ticlopidine-223 mg/kg in CMC-Rat-Liver-1d-up","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;HP"
"Tretinoin-7 mg/kg in Corn Oil-Rat-Liver-3d-up","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;HP"
"Trichloroacetic Acid-474 mg/kg in Corn Oil-Rat-Liver-5d-up","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;HP"
"Valdecoxib-450 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/323",0.0107404382495259,0.0338262324860054,0,0,15.3185358255452,69.4502491985936,"ORM1;HP"
"Allyl Alcohol-32 mg/kg in Saline-Rat-Liver-5d-up","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Busulfan-9 mg/kg in Corn Oil-Rat-Liver-5d-up","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Daunorubicin-1.5 uM in DMSO-Rat-Primary rat hepatocytes-1d-up","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Doxorubicin-3 mg/kg in Saline-Rat-Bone marrow-3d-up","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"HP;PGLYRP1"
"Granisetron-175 mg/kg in Water-Rat-Liver-3d-dn","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Lead(IV) Acetate-200 mg/kg in Saline-Rat-Liver-5d-up","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Lipopolysaccharide E. Coli O55:B5-1.25 mg/kg in Saline-Rat-Liver-5d-up","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Marimastat-1000 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Methotrexate-0.3 mg/kg in Corn Oil-Rat-Bone marrow-0.25d-up","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Liver-3d-dn","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Penicillamine-852 mg/kg in Water-Rat-Bone marrow-5d-up","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"HP;PGLYRP1"
"Phenothiazine-386 mg/kg in Corn Oil-Rat-Liver-3d-up","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Tamoxifen-37.5 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Zidovudine-1473 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-up","2/324",0.0108042639950279,0.0338262324860054,0,0,15.2701863354037,69.1405697086413,"ORM1;HP"
"Amikacin-82 mg/kg in Saline-Rat-Bone marrow-3d-up","2/325",0.0108682613125228,0.0338262324860054,0,0,15.2221362229102,68.8331078365864,"ORM1;PGLYRP1"
"Amoxapine-313 mg/kg in CMC-Rat-Liver-3d-up","2/325",0.0108682613125228,0.0338262324860054,0,0,15.2221362229102,68.8331078365864,"ORM1;HP"
"Bromfenac-5 mg/kg in CMC-Rat-Liver-3d-up","2/325",0.0108682613125228,0.0338262324860054,0,0,15.2221362229102,68.8331078365864,"ORM1;HP"
"Citalopram-90 mg/kg in Corn Oil-Rat-Liver-3d-up","2/325",0.0108682613125228,0.0338262324860054,0,0,15.2221362229102,68.8331078365864,"ORM1;HP"
"Phenothiazine-36 mg/kg in Corn Oil-Rat-Liver-1d-up","2/325",0.0108682613125228,0.0338262324860054,0,0,15.2221362229102,68.8331078365864,"ORM1;ARG1"
"Troglitazone-1200 mg/kg in Corn Oil-Rat-Liver-1d-dn","2/325",0.0108682613125228,0.0338262324860054,0,0,15.2221362229102,68.8331078365864,"ORM1;HP"
"Venlafaxine-320 mg/kg in Water-Rat-Liver-3d-dn","2/325",0.0108682613125228,0.0338262324860054,0,0,15.2221362229102,68.8331078365864,"ARG1;HP"
"Allyl Alcohol-25 mg/kg in Saline-Rat-Liver-0.25d-dn","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;HP"
"Aminoglutethimide-350 mg/kg in CMC-Rat-Liver-0.25d-up","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;HP"
"Carbon Tetrachloride-3178 mg/kg in Saline-Rat-Liver-1d-up","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;HP"
"Cisplatin-63 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-up","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;HP"
"Clotrimazole-60 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;HP"
"Disulfiram-100 mg/kg in Water-Rat-Liver-0.25d-up","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;HP"
"Famciclovir-1200 mg/kg in Saline-Rat-Liver-1d-dn","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;ARG1"
"Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-5d-up","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"HP;PGLYRP1"
"NN-Dimethylformamide-700 mg/kg in Saline-Rat-Liver-3d-up","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;HP"
"Oxaliplatin-1.31 mg/kg in Saline-Rat-Bone marrow-1d-up","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"HP;PGLYRP1"
"Rofecoxib-3 mg/kg in Corn Oil-Rat-Liver-3d-up","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;HP"
"Rofecoxib-775 mg/kg in Corn Oil-Rat-Liver-3d-up","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;HP"
"Urethane-453 mg/kg in Water-Rat-Bone marrow-1d-dn","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;PGLYRP1"
"Zileuton-450 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","2/326",0.0109324300525026,0.0338262324860054,0,0,15.1743827160494,68.5278412173789,"ORM1;HP"
"Acyclovir-330 mg/kg in Saline-Rat-Bone marrow-0.25d-up","2/327",0.0109967700625055,0.0338262324860054,0,0,15.1269230769231,68.2247477822046,"HP;PGLYRP1"
"Cerivastatin-0.05 mg/kg in Corn Oil-Rat-Liver-0.25d-up","2/327",0.0109967700625055,0.0338262324860054,0,0,15.1269230769231,68.2247477822046,"ORM1;HP"
"Doxepin-132 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/327",0.0109967700625055,0.0338262324860054,0,0,15.1269230769231,68.2247477822046,"ORM1;HP"
"Ethinylestradiol-190 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/327",0.0109967700625055,0.0338262324860054,0,0,15.1269230769231,68.2247477822046,"ORM1;HP"
"Genistein-20 mg/kg in Corn Oil-Rat-Liver-1d-up","2/327",0.0109967700625055,0.0338262324860054,0,0,15.1269230769231,68.2247477822046,"ORM1;HP"
"Hydrocortisone-56 mg/kg in Corn Oil-Rat-Heart-1d-up","2/327",0.0109967700625055,0.0338262324860054,0,0,15.1269230769231,68.2247477822046,"ORM1;HP"
"Lomustine-4.2 mg/kg in Corn Oil-Rat-Liver-3d-up","2/327",0.0109967700625055,0.0338262324860054,0,0,15.1269230769231,68.2247477822046,"ORM1;ARG1"
"Mebendazole-714 mg/kg in Corn Oil-Rat-Liver-3d-dn","2/327",0.0109967700625055,0.0338262324860054,0,0,15.1269230769231,68.2247477822046,"ORM1;HP"
"Oxymetazoline-0.5 mg/kg in Water-Rat-Liver-1d-up","2/327",0.0109967700625055,0.0338262324860054,0,0,15.1269230769231,68.2247477822046,"ORM1;HP"
"Amineptine-1667 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/328",0.0110612811916836,0.0338262324860054,0,0,15.079754601227,67.9238057473859,"ORM1;HP"
"Doxapram-2 mg/kg in Saline-Rat-Liver-5d-up","2/328",0.0110612811916836,0.0338262324860054,0,0,15.079754601227,67.9238057473859,"ORM1;HP"
"Marimastat-1000 uM in DMSO-Rat-Primary rat hepatocytes-1d-dn","2/328",0.0110612811916836,0.0338262324860054,0,0,15.079754601227,67.9238057473859,"ORM1;HP"
